clientid;hitdatetime;action
129298;2020-06-02 14:09:06;visit
129298;2020-06-08 14:09:12;visit
129298;2020-06-09 06:58:49;visit
129298;2020-06-12 01:01:06;visit
129298;2020-06-12 14:10:50;visit
129298;2020-06-16 01:05:11;visit
129298;2020-05-10 12:19:02;registration
129298;2020-05-13 23:22:15;login
129298;2020-05-16 03:34:26;login
129298;2020-05-23 00:14:51;login
983648;2020-07-14 21:53:57;visit
983648;2020-07-18 07:20:50;visit
983648;2020-07-23 10:48:45;visit
983648;2020-07-30 00:28:30;visit
983648;2020-07-31 06:06:07;visit
983648;2020-08-04 16:07:16;visit
983648;2020-08-08 08:24:44;visit
983648;2020-08-13 13:23:39;visit
983648;2020-08-17 07:07:45;visit
983648;2020-08-24 00:29:59;visit
983648;2020-08-26 06:45:25;visit
983648;2020-09-01 02:32:56;visit
983648;2020-09-02 16:27:07;visit
983648;2020-09-04 04:47:06;visit
983648;2020-09-05 05:10:29;visit
983648;2020-09-10 05:51:25;visit
983648;2020-09-13 21:36:39;visit
983648;2020-09-16 00:56:31;visit
983648;2020-09-22 07:28:55;visit
983648;2020-09-24 15:00:35;visit
983648;2020-09-30 15:37:58;visit
983648;2020-10-06 07:07:40;visit
983648;2020-10-11 19:32:50;visit
983648;2020-10-13 20:25:48;visit
983648;2020-10-19 05:26:45;visit
983648;2020-10-25 08:08:13;visit
983648;2020-10-30 12:24:53;visit
983648;2020-11-01 08:13:13;visit
983648;2020-11-07 19:26:08;visit
983648;2020-07-21 12:36:22;registration
983648;2020-07-25 15:58:23;login
474378;2020-04-21 05:04:55;visit
474378;2020-04-21 11:25:01;visit
474378;2020-04-22 05:41:13;visit
474378;2020-04-25 08:21:09;visit
474378;2020-04-27 21:17:46;visit
474378;2020-04-30 12:05:49;visit
474378;2020-05-06 04:32:45;visit
474378;2020-05-09 10:49:12;visit
474378;2020-05-09 20:17:34;visit
474378;2020-05-12 08:46:52;visit
474378;2020-05-16 08:00:03;visit
474378;2020-05-19 02:08:05;visit
474378;2020-05-25 07:45:59;visit
474378;2020-05-26 21:30:09;visit
474378;2020-05-27 18:12:26;visit
474378;2020-06-03 02:32:59;visit
474378;2020-06-06 18:38:49;visit
474378;2020-06-09 16:58:09;visit
474378;2020-06-14 04:45:25;visit
474378;2020-06-16 05:07:28;visit
474378;2020-06-22 12:40:04;visit
474378;2020-06-22 22:08:18;visit
474378;2020-06-29 09:55:42;visit
474378;2020-07-03 00:07:14;visit
474378;2020-07-03 19:19:43;visit
264390;2020-05-29 04:00:41;visit
264390;2020-06-03 14:22:40;visit
264390;2020-06-05 10:37:15;visit
264390;2020-06-05 17:32:23;visit
264390;2020-06-10 04:56:36;visit
264390;2020-06-14 08:40:37;visit
264390;2020-06-15 10:09:50;visit
264390;2020-06-16 18:57:23;visit
264390;2020-06-23 05:17:42;visit
264390;2020-06-29 17:24:44;visit
118555;2020-09-09 01:11:39;visit
118555;2020-09-09 22:07:03;visit
118555;2020-09-10 19:24:07;visit
118555;2020-09-13 09:01:14;visit
118555;2020-09-18 20:21:23;visit
118555;2020-09-23 10:50:29;visit
118555;2020-09-24 04:40:04;visit
118555;2020-09-25 09:48:34;visit
118555;2020-09-30 16:52:02;visit
118555;2020-10-05 21:32:04;visit
118555;2020-10-10 12:54:56;visit
118555;2020-10-13 06:21:36;visit
118555;2020-10-14 08:39:41;visit
118555;2020-10-17 12:48:47;visit
118555;2020-10-20 02:22:05;visit
118555;2020-10-21 15:20:26;visit
118555;2020-10-24 17:21:18;visit
118555;2020-10-26 18:30:02;visit
118555;2020-10-31 17:26:04;visit
691925;2020-11-28 10:37:35;visit
691925;2020-12-04 15:11:33;visit
691925;2020-12-06 16:34:32;visit
691925;2020-12-07 19:10:26;visit
691925;2020-12-10 15:20:24;visit
691925;2020-12-12 09:28:43;visit
691925;2020-12-17 13:02:12;visit
691925;2020-12-18 19:50:35;visit
691925;2020-12-23 11:53:07;visit
691925;2020-12-25 14:27:40;visit
691925;2020-12-27 06:33:47;visit
691925;2020-12-03 03:32:34;registration
691925;2020-12-09 16:56:30;login
691925;2020-12-14 18:55:48;login
691925;2020-12-20 22:29:38;login
593115;2020-11-03 10:30:44;visit
593115;2020-11-04 16:37:57;visit
593115;2020-11-08 02:54:43;visit
593115;2020-11-09 10:23:07;visit
593115;2020-11-16 08:20:08;visit
593115;2020-11-17 13:59:20;visit
593115;2020-11-19 19:47:41;visit
593115;2020-11-24 03:49:55;visit
593115;2020-11-26 18:17:23;visit
593115;2020-12-02 11:52:47;visit
593115;2020-12-08 06:21:02;visit
593115;2020-12-11 11:28:12;visit
593115;2020-12-18 04:02:21;visit
593115;2020-12-19 13:17:03;visit
593115;2020-12-19 14:05:56;visit
593115;2020-12-24 06:13:51;visit
593115;2020-12-30 10:17:50;visit
593115;2021-01-02 09:15:49;visit
593115;2021-01-03 02:51:28;visit
593115;2021-01-08 01:34:05;visit
593115;2020-11-09 10:50:11;registration
593115;2020-11-09 21:48:18;login
593115;2020-11-12 12:28:37;login
593115;2020-11-17 12:53:39;login
593115;2020-11-20 07:44:53;login
593115;2020-11-23 12:25:41;login
522354;2020-01-24 22:13:24;visit
522354;2020-01-30 15:01:11;visit
522354;2020-01-31 23:55:39;visit
522354;2020-02-02 00:59:53;visit
522354;2020-02-05 23:15:19;visit
522354;2020-02-08 03:10:58;visit
522354;2020-02-10 09:10:32;visit
522354;2020-02-12 06:20:55;visit
522354;2020-02-17 23:17:03;visit
522354;2020-02-22 23:52:25;visit
522354;2020-02-23 08:08:37;visit
522354;2020-02-25 03:57:03;visit
522354;2020-03-01 16:22:32;visit
522354;2020-03-03 07:36:50;visit
522354;2020-03-06 07:34:12;visit
522354;2020-03-12 22:18:36;visit
522354;2020-03-17 20:39:49;visit
522354;2020-03-24 08:15:07;visit
522354;2020-03-27 04:15:23;visit
522354;2020-03-28 03:23:55;visit
522354;2020-04-02 11:22:07;visit
522354;2020-04-06 01:37:38;visit
522354;2020-04-11 03:47:05;visit
522354;2020-01-25 20:43:58;registration
522354;2020-01-28 20:21:45;login
522354;2020-02-01 13:13:10;login
522354;2020-02-05 05:22:59;login
522354;2020-02-06 00:37:47;login
522354;2020-02-11 09:25:05;login
522354;2020-02-16 01:16:42;login
522354;2020-02-21 04:40:56;login
522354;2020-02-25 08:59:55;login
522354;2020-02-27 16:00:36;login
522354;2020-03-02 05:52:08;login
392929;2020-10-06 19:50:46;visit
392929;2020-10-11 02:58:23;visit
392929;2020-10-17 10:10:34;visit
392929;2020-10-17 20:44:26;visit
392929;2020-10-21 18:07:48;visit
392929;2020-10-24 04:29:47;visit
392929;2020-10-26 09:46:37;visit
392929;2020-10-29 15:45:38;visit
392929;2020-11-05 01:04:52;visit
392929;2020-11-06 13:46:34;visit
392929;2020-11-07 23:13:33;visit
392929;2020-11-09 09:06:27;visit
392929;2020-11-15 09:15:20;visit
392929;2020-10-11 01:39:19;registration
392929;2020-10-13 20:17:07;login
392929;2020-10-20 05:36:23;login
392929;2020-10-23 16:45:19;login
392929;2020-10-27 10:11:59;login
392929;2020-11-01 17:07:46;login
392929;2020-11-05 20:19:39;login
666419;2020-08-12 14:14:49;visit
666419;2020-08-14 08:05:33;visit
666419;2020-08-18 02:06:05;visit
666419;2020-08-21 21:30:29;visit
666419;2020-08-27 07:14:00;visit
666419;2020-08-28 14:45:09;visit
666419;2020-09-01 11:04:37;visit
666419;2020-09-01 11:26:06;visit
666419;2020-09-07 20:10:05;visit
666419;2020-09-08 04:07:20;visit
666419;2020-09-13 00:23:43;visit
666419;2020-09-15 20:07:32;visit
666419;2020-09-18 12:51:02;visit
666419;2020-09-24 14:58:07;visit
666419;2020-09-27 10:39:57;visit
666419;2020-10-02 04:54:28;visit
666419;2020-10-05 07:35:23;visit
666419;2020-10-05 18:16:55;visit
666419;2020-10-08 20:23:05;visit
666419;2020-10-12 19:02:49;visit
666419;2020-10-13 03:48:58;visit
666419;2020-10-13 20:54:57;visit
666419;2020-10-15 07:19:01;visit
666419;2020-10-19 02:34:53;visit
666419;2020-10-22 14:56:20;visit
666419;2020-10-28 13:48:43;visit
666419;2020-10-31 16:29:11;visit
666419;2020-11-04 05:55:01;visit
666419;2020-11-10 09:37:26;visit
666419;2020-11-12 16:00:16;visit
666419;2020-11-19 05:20:19;visit
132547;2020-05-19 18:56:24;visit
132547;2020-05-21 15:34:29;visit
132547;2020-05-24 14:00:51;visit
132547;2020-05-30 22:37:56;visit
132547;2020-06-06 10:48:28;visit
132547;2020-06-11 08:41:31;visit
132547;2020-06-17 05:16:11;visit
132547;2020-06-19 22:54:42;visit
132547;2020-06-20 18:49:43;visit
132547;2020-06-25 09:46:15;visit
132547;2020-06-28 14:46:43;visit
132547;2020-07-01 10:17:45;visit
132547;2020-07-01 23:45:06;visit
132547;2020-07-02 23:59:14;visit
132547;2020-07-07 16:04:09;visit
132547;2020-07-12 07:25:00;visit
132547;2020-05-23 22:40:05;registration
132547;2020-05-26 00:52:52;login
132547;2020-05-28 08:55:04;login
132547;2020-05-29 08:13:21;login
132547;2020-05-29 13:20:46;login
132547;2020-06-01 19:04:45;login
837774;2020-05-10 14:05:34;visit
837774;2020-05-17 11:38:03;visit
837774;2020-05-23 20:29:27;visit
837774;2020-05-30 09:57:15;visit
837774;2020-06-05 14:06:26;visit
837774;2020-06-08 21:59:27;visit
837774;2020-06-13 06:05:14;visit
837774;2020-06-16 05:06:52;visit
837774;2020-06-16 21:53:09;visit
837774;2020-06-17 07:12:45;visit
837774;2020-06-23 02:14:23;visit
837774;2020-06-24 12:52:47;visit
837774;2020-06-30 08:41:21;visit
837774;2020-07-05 13:52:06;visit
837774;2020-07-08 23:37:20;visit
837774;2020-07-12 04:12:37;visit
837774;2020-07-16 20:50:34;visit
837774;2020-07-17 09:01:58;visit
837774;2020-07-18 12:45:51;visit
837774;2020-07-20 13:26:42;visit
837774;2020-07-27 11:11:03;visit
837774;2020-08-02 10:30:52;visit
837774;2020-08-07 04:18:27;visit
837774;2020-08-13 08:12:20;visit
837774;2020-08-13 09:22:39;visit
837774;2020-08-19 21:27:34;visit
837774;2020-08-23 16:59:01;visit
837774;2020-08-30 03:38:34;visit
837774;2020-05-12 09:34:21;registration
837774;2020-05-13 08:40:55;login
837774;2020-05-18 23:55:53;login
837774;2020-05-24 22:51:59;login
837774;2020-05-28 06:53:55;login
837774;2020-05-30 20:21:57;login
609889;2020-01-21 10:03:23;visit
609889;2020-01-23 00:30:12;visit
609889;2020-01-28 19:41:22;visit
609889;2020-02-03 03:59:39;visit
609889;2020-02-10 00:18:24;visit
609889;2020-02-12 07:39:59;visit
609889;2020-02-13 13:46:28;visit
609889;2020-02-18 14:57:48;visit
609889;2020-02-23 17:44:24;visit
609889;2020-02-28 02:51:01;visit
609889;2020-03-02 09:16:28;visit
609889;2020-03-03 09:55:08;visit
609889;2020-03-09 20:31:51;visit
609889;2020-03-14 01:01:22;visit
609889;2020-03-15 07:45:07;visit
609889;2020-03-15 14:07:45;visit
609889;2020-03-17 08:42:26;visit
609889;2020-03-24 00:34:08;visit
609889;2020-03-26 17:33:13;visit
428261;2020-02-04 15:09:40;visit
428261;2020-02-06 12:31:01;visit
428261;2020-02-10 14:25:57;visit
428261;2020-02-13 08:13:10;visit
428261;2020-02-20 02:01:22;visit
428261;2020-02-24 15:23:13;visit
428261;2020-03-01 16:00:12;visit
428261;2020-03-04 01:34:51;visit
428261;2020-02-06 04:10:53;registration
428261;2020-02-12 03:48:12;login
428261;2020-02-13 08:12:30;login
428261;2020-02-18 12:07:50;login
428261;2020-02-20 21:09:42;login
428261;2020-02-27 08:52:30;login
487055;2020-11-10 21:58:17;visit
487055;2020-11-13 18:59:36;visit
487055;2020-11-16 12:06:50;visit
487055;2020-11-17 00:15:28;visit
487055;2020-11-17 17:08:26;visit
487055;2020-11-21 10:06:45;visit
487055;2020-11-21 16:54:18;visit
487055;2020-11-24 16:48:09;visit
369610;2020-12-17 19:59:41;visit
369610;2020-12-24 17:30:34;visit
369610;2020-12-26 21:09:00;visit
369610;2021-01-01 18:50:57;visit
369610;2021-01-06 10:26:25;visit
369610;2021-01-08 00:04:23;visit
369610;2021-01-09 09:37:14;visit
369610;2020-12-24 04:56:02;registration
369610;2020-12-26 15:38:56;login
369610;2020-12-27 06:43:47;login
347184;2020-08-03 16:18:19;visit
347184;2020-08-04 07:41:38;visit
347184;2020-08-10 22:45:18;visit
347184;2020-08-12 16:03:50;visit
347184;2020-08-15 14:47:36;visit
347184;2020-08-20 10:45:54;visit
347184;2020-08-23 17:49:59;visit
347184;2020-08-27 10:18:29;visit
347184;2020-08-28 04:33:40;visit
347184;2020-09-01 13:04:57;visit
347184;2020-09-02 21:51:24;visit
347184;2020-09-06 10:35:41;visit
347184;2020-08-08 15:26:06;registration
347184;2020-08-11 02:28:07;login
347184;2020-08-15 19:58:53;login
347184;2020-08-18 09:16:52;login
347184;2020-08-23 00:21:58;login
347184;2020-08-27 22:13:55;login
347184;2020-09-02 09:39:42;login
347184;2020-09-06 00:45:55;login
347184;2020-09-11 10:29:21;login
347184;2020-09-15 10:36:53;login
347184;2020-09-18 12:15:38;login
785566;2020-11-15 12:04:52;visit
785566;2020-11-18 03:00:13;visit
785566;2020-11-22 00:29:02;visit
785566;2020-11-24 00:02:52;visit
785566;2020-11-27 05:11:22;visit
785566;2020-11-29 14:49:07;visit
785566;2020-12-01 18:13:44;visit
785566;2020-12-01 23:28:26;visit
785566;2020-12-06 20:13:21;visit
785566;2020-12-09 19:23:19;visit
828527;2020-07-08 22:46:04;visit
828527;2020-07-15 18:30:25;visit
828527;2020-07-22 04:15:53;visit
828527;2020-07-24 23:24:59;visit
828527;2020-07-30 10:51:22;visit
828527;2020-08-02 18:56:05;visit
828527;2020-08-04 01:12:40;visit
828527;2020-08-09 01:19:21;visit
828527;2020-08-11 06:32:12;visit
828527;2020-08-16 14:37:24;visit
828527;2020-08-22 21:58:53;visit
828527;2020-08-28 23:34:07;visit
828527;2020-08-30 14:05:32;visit
828527;2020-09-04 11:37:08;visit
828527;2020-09-06 22:01:36;visit
828527;2020-09-09 23:15:53;visit
828527;2020-09-12 21:02:54;visit
828527;2020-09-17 04:27:26;visit
828527;2020-09-23 14:54:49;visit
828527;2020-09-26 04:28:26;visit
828527;2020-10-02 20:59:03;visit
828527;2020-10-07 06:01:59;visit
828527;2020-10-12 06:22:55;visit
828527;2020-10-17 17:53:45;visit
828527;2020-10-19 00:48:09;visit
828527;2020-10-25 16:14:41;visit
828527;2020-10-28 22:44:17;visit
828527;2020-11-04 08:36:58;visit
828527;2020-11-06 11:38:36;visit
828527;2020-11-08 14:26:26;visit
828527;2020-11-09 09:20:57;visit
828527;2020-07-14 01:31:15;registration
828527;2020-07-15 08:05:47;login
828527;2020-07-16 01:48:21;login
828527;2020-07-19 05:17:08;login
828527;2020-07-19 13:31:41;login
828527;2020-07-23 14:14:06;login
828527;2020-07-25 01:08:05;login
828527;2020-07-29 17:33:14;login
511456;2020-04-16 08:45:35;visit
511456;2020-04-17 15:07:02;visit
511456;2020-04-20 11:54:34;visit
511456;2020-04-21 10:44:42;visit
511456;2020-04-28 06:34:58;visit
511456;2020-04-30 18:41:16;visit
511456;2020-05-05 09:11:51;visit
511456;2020-05-09 08:55:15;visit
511456;2020-05-10 22:45:03;visit
511456;2020-05-12 21:27:25;visit
511456;2020-05-19 06:49:48;visit
511456;2020-05-24 10:06:05;visit
511456;2020-05-30 07:24:06;visit
511456;2020-06-05 01:18:59;visit
511456;2020-06-10 08:02:55;visit
511456;2020-06-16 20:45:16;visit
511456;2020-06-22 05:41:31;visit
511456;2020-06-27 06:15:51;visit
511456;2020-07-02 03:42:15;visit
511456;2020-07-06 18:16:26;visit
511456;2020-07-10 14:20:31;visit
797323;2020-11-11 20:19:37;visit
797323;2020-11-17 20:34:59;visit
797323;2020-11-20 08:30:23;visit
797323;2020-11-23 01:08:16;visit
797323;2020-11-26 14:58:56;visit
207872;2020-03-17 04:44:21;visit
207872;2020-03-20 11:14:26;visit
207872;2020-03-27 04:00:36;visit
207872;2020-03-27 12:42:46;visit
207872;2020-04-02 14:38:18;visit
207872;2020-04-06 21:25:05;visit
207872;2020-04-10 06:23:54;visit
207872;2020-04-13 04:20:00;visit
207872;2020-04-16 15:51:25;visit
207872;2020-04-21 12:27:35;visit
207872;2020-04-24 18:04:19;visit
259582;2020-03-14 23:28:56;visit
259582;2020-03-17 23:22:47;visit
259582;2020-03-19 13:57:17;visit
259582;2020-03-23 00:07:40;visit
259582;2020-03-28 11:56:11;visit
259582;2020-04-01 18:48:49;visit
259582;2020-04-03 18:41:46;visit
259582;2020-04-09 15:32:59;visit
259582;2020-04-11 17:26:06;visit
259582;2020-04-15 16:30:37;visit
259582;2020-04-19 21:02:36;visit
259582;2020-04-25 14:18:42;visit
259582;2020-04-28 11:40:22;visit
259582;2020-05-01 02:09:06;visit
259582;2020-05-06 13:15:39;visit
259582;2020-05-11 13:54:02;visit
259582;2020-05-11 14:24:11;visit
259582;2020-05-16 08:48:39;visit
259582;2020-05-16 10:39:34;visit
259582;2020-05-18 03:02:39;visit
259582;2020-05-19 20:35:30;visit
259582;2020-05-24 11:21:39;visit
259582;2020-05-25 03:48:44;visit
259582;2020-05-26 18:43:49;visit
259582;2020-05-31 05:19:19;visit
259582;2020-06-02 21:41:59;visit
259582;2020-06-09 15:36:49;visit
259582;2020-06-14 09:09:40;visit
259582;2020-06-19 17:46:43;visit
259582;2020-06-22 23:27:25;visit
311479;2020-01-13 12:32:28;visit
311479;2020-01-19 23:54:26;visit
311479;2020-01-25 10:45:12;visit
311479;2020-01-31 07:17:43;visit
311479;2020-02-01 22:54:04;visit
311479;2020-02-03 23:00:22;visit
311479;2020-02-07 08:27:17;visit
311479;2020-02-10 00:28:15;visit
311479;2020-02-13 16:50:46;visit
311479;2020-02-18 11:57:42;visit
311479;2020-02-21 12:46:05;visit
311479;2020-02-24 07:23:27;visit
311479;2020-01-16 15:44:18;registration
311479;2020-01-19 23:32:10;login
311479;2020-01-24 06:18:33;login
311479;2020-01-30 11:30:37;login
177723;2020-08-04 07:08:29;visit
177723;2020-08-07 18:35:04;visit
177723;2020-08-10 20:10:53;visit
177723;2020-08-11 21:03:09;visit
177723;2020-08-17 21:16:12;visit
177723;2020-08-22 12:04:07;visit
177723;2020-08-24 21:20:50;visit
421348;2020-10-10 16:32:12;visit
421348;2020-10-13 11:33:47;visit
421348;2020-10-16 00:14:24;visit
421348;2020-10-18 19:26:21;visit
421348;2020-10-21 18:15:37;visit
421348;2020-10-25 01:12:33;visit
421348;2020-10-31 07:50:00;visit
421348;2020-11-01 18:05:03;visit
421348;2020-11-02 16:56:25;visit
421348;2020-11-07 08:23:39;visit
421348;2020-11-13 17:32:34;visit
421348;2020-11-16 10:52:08;visit
421348;2020-11-19 07:44:40;visit
421348;2020-11-24 23:50:06;visit
421348;2020-11-26 09:02:48;visit
421348;2020-11-30 12:26:03;visit
421348;2020-12-01 04:43:40;visit
421348;2020-12-04 13:41:26;visit
421348;2020-12-11 03:00:43;visit
421348;2020-12-17 01:31:28;visit
421348;2020-12-20 17:50:54;visit
421348;2020-12-23 06:59:12;visit
421348;2020-12-26 21:41:20;visit
421348;2021-01-01 15:30:54;visit
421348;2021-01-03 04:18:06;visit
421348;2021-01-06 16:41:31;visit
421348;2021-01-08 15:17:49;visit
421348;2021-01-09 09:43:29;visit
183001;2020-01-11 07:32:54;visit
183001;2020-01-12 01:09:57;visit
183001;2020-01-14 03:36:23;visit
183001;2020-01-17 15:57:14;visit
183001;2020-01-21 10:17:04;visit
183001;2020-01-26 12:14:47;visit
183001;2020-01-28 21:36:21;visit
183001;2020-02-04 11:06:56;visit
183001;2020-02-11 01:46:07;visit
183001;2020-02-12 06:42:54;visit
183001;2020-02-12 17:06:46;visit
183001;2020-02-13 21:53:30;visit
183001;2020-02-15 03:59:13;visit
183001;2020-02-21 10:47:48;visit
183001;2020-02-22 20:11:14;visit
183001;2020-02-26 07:33:37;visit
183001;2020-02-27 04:47:29;visit
183001;2020-03-01 22:58:06;visit
183001;2020-03-05 15:47:46;visit
183001;2020-03-06 21:04:38;visit
183001;2020-03-08 16:13:42;visit
183001;2020-03-10 02:31:40;visit
183001;2020-03-13 13:16:44;visit
195508;2020-12-13 16:52:55;visit
195508;2020-12-18 10:46:40;visit
874144;2020-04-07 13:20:21;visit
874144;2020-04-12 11:10:29;visit
874144;2020-04-17 17:47:07;visit
874144;2020-04-20 17:32:25;visit
874144;2020-04-24 23:11:54;visit
874144;2020-04-30 09:25:13;visit
874144;2020-04-30 15:35:00;visit
874144;2020-05-07 00:13:18;visit
874144;2020-05-12 09:00:32;visit
815776;2020-03-02 21:05:56;visit
815776;2020-03-04 04:32:44;visit
815776;2020-03-07 02:16:38;visit
815776;2020-03-10 06:14:00;visit
815776;2020-03-14 11:41:15;visit
815776;2020-03-20 15:10:51;visit
815776;2020-03-22 01:27:39;visit
815776;2020-03-27 07:26:15;visit
815776;2020-03-30 17:22:24;visit
815776;2020-03-31 02:31:22;visit
815776;2020-04-05 18:33:25;visit
815776;2020-04-11 00:12:09;visit
815776;2020-04-17 16:18:54;visit
815776;2020-04-24 09:18:23;visit
815776;2020-04-24 20:36:08;visit
815776;2020-04-25 10:53:30;visit
815776;2020-04-27 01:57:48;visit
815776;2020-04-27 12:51:14;visit
815776;2020-05-03 21:01:19;visit
815776;2020-05-08 11:00:30;visit
815776;2020-05-10 05:55:32;visit
815776;2020-05-13 05:38:30;visit
815776;2020-05-15 03:53:59;visit
220214;2020-01-11 04:07:58;visit
220214;2020-01-14 19:26:01;visit
220214;2020-01-17 02:47:53;visit
220214;2020-01-17 21:57:03;visit
220214;2020-01-20 12:54:59;visit
220214;2020-01-23 00:04:18;visit
220214;2020-01-28 20:45:31;visit
220214;2020-01-30 20:14:07;visit
220214;2020-01-13 14:23:53;registration
220214;2020-01-13 21:31:27;login
220214;2020-01-17 12:39:56;login
220214;2020-01-18 07:00:23;login
539879;2020-12-04 03:20:49;visit
539879;2020-12-10 11:47:14;visit
539879;2020-12-13 16:52:59;visit
539879;2020-12-17 02:32:47;visit
539879;2020-12-19 06:11:58;visit
661642;2020-09-14 03:09:32;visit
661642;2020-09-19 16:18:16;visit
661642;2020-09-24 04:26:06;visit
661642;2020-09-30 02:08:04;visit
719967;2020-01-23 08:20:08;visit
719967;2020-01-27 08:29:53;visit
719967;2020-01-29 02:19:21;visit
719967;2020-02-03 00:41:47;visit
719967;2020-02-05 16:25:49;visit
719967;2020-02-07 08:42:03;visit
719967;2020-02-10 20:49:21;visit
719967;2020-02-13 06:15:19;visit
719967;2020-02-19 23:09:23;visit
719967;2020-02-25 19:17:36;visit
719967;2020-03-01 07:14:59;visit
719967;2020-03-01 17:45:56;visit
719967;2020-03-06 18:44:27;visit
719967;2020-03-09 01:47:19;visit
719967;2020-03-12 17:46:36;visit
719967;2020-03-19 04:46:54;visit
719967;2020-03-22 21:04:13;visit
719967;2020-03-29 18:27:12;visit
719967;2020-04-04 22:55:02;visit
719967;2020-04-10 10:41:51;visit
719967;2020-04-12 21:43:28;visit
719967;2020-04-16 04:53:59;visit
719967;2020-04-17 22:29:51;visit
719967;2020-04-20 17:09:54;visit
719967;2020-04-24 14:02:20;visit
719967;2020-05-01 09:18:45;visit
719967;2020-01-29 22:52:32;registration
719967;2020-02-03 21:10:24;login
719967;2020-02-08 19:11:39;login
719967;2020-02-10 23:24:31;login
719967;2020-02-16 07:07:05;login
719967;2020-02-20 18:05:57;login
719967;2020-02-27 05:01:25;login
719967;2020-03-03 15:09:26;login
940248;2021-01-04 20:03:02;visit
451033;2020-05-03 16:11:16;visit
451033;2020-05-09 18:37:57;visit
451033;2020-05-11 01:56:13;visit
451033;2020-05-17 07:10:36;visit
451033;2020-05-24 01:36:34;visit
451033;2020-05-29 20:06:23;visit
451033;2020-06-03 00:27:10;visit
451033;2020-06-09 07:35:26;visit
451033;2020-06-09 21:39:59;visit
451033;2020-06-11 19:26:58;visit
768506;2020-06-12 00:25:57;visit
768506;2020-06-15 20:26:13;visit
768506;2020-06-20 17:31:58;visit
768506;2020-06-21 13:59:34;visit
768506;2020-06-23 04:44:48;visit
768506;2020-06-28 22:29:35;visit
768506;2020-07-03 21:17:53;visit
768506;2020-07-10 07:02:59;visit
768506;2020-07-12 21:12:02;visit
768506;2020-07-14 05:47:27;visit
768506;2020-07-17 15:25:50;visit
768506;2020-07-18 21:59:25;visit
768506;2020-07-19 23:56:52;visit
768506;2020-07-23 03:25:57;visit
768506;2020-07-29 20:16:08;visit
768506;2020-08-04 06:36:34;visit
768506;2020-08-11 03:11:57;visit
768506;2020-08-16 13:14:29;visit
768506;2020-08-19 06:03:12;visit
768506;2020-08-25 12:51:01;visit
768506;2020-08-30 23:11:03;visit
768506;2020-09-04 05:39:28;visit
768506;2020-09-10 01:44:51;visit
768506;2020-09-10 17:49:11;visit
768506;2020-09-14 04:51:02;visit
768506;2020-09-15 16:27:04;visit
768506;2020-09-17 21:27:33;visit
768506;2020-09-22 16:47:03;visit
855837;2020-07-08 20:40:06;visit
855837;2020-07-10 14:03:59;visit
855837;2020-07-12 10:15:05;visit
855837;2020-07-14 16:54:40;visit
855837;2020-07-21 05:49:24;visit
855837;2020-07-26 21:45:14;visit
855837;2020-07-26 22:03:26;visit
855837;2020-07-30 10:45:30;visit
855837;2020-08-05 03:00:45;visit
855837;2020-08-08 02:08:27;visit
855837;2020-08-09 02:32:03;visit
855837;2020-08-10 10:35:00;visit
855837;2020-08-11 04:27:47;visit
855837;2020-08-17 13:46:30;visit
855837;2020-08-22 03:02:44;visit
855837;2020-08-26 14:06:22;visit
855837;2020-08-31 17:39:46;visit
855837;2020-08-31 20:50:20;visit
855837;2020-09-07 03:33:18;visit
855837;2020-09-07 22:10:31;visit
855837;2020-09-09 00:58:12;visit
855837;2020-09-12 03:52:44;visit
855837;2020-09-19 00:52:25;visit
855837;2020-09-20 02:21:14;visit
855837;2020-09-22 10:01:06;visit
855837;2020-09-23 13:04:19;visit
855837;2020-09-28 01:26:40;visit
855837;2020-10-03 02:07:50;visit
855837;2020-10-09 13:10:51;visit
855837;2020-07-09 19:50:19;registration
855837;2020-07-15 10:07:02;login
855837;2020-07-19 01:15:32;login
855837;2020-07-22 06:24:12;login
855837;2020-07-26 08:31:02;login
855837;2020-07-28 23:32:08;login
855837;2020-08-01 01:48:33;login
855837;2020-08-07 23:02:41;login
855837;2020-08-09 04:01:21;login
197676;2020-12-06 18:26:48;visit
197676;2020-12-08 07:20:32;visit
222807;2020-02-07 15:36:04;visit
222807;2020-02-14 04:43:43;visit
222807;2020-02-17 21:38:18;visit
222807;2020-02-20 09:21:16;visit
222807;2020-02-25 00:28:19;visit
222807;2020-03-01 19:35:33;visit
222807;2020-03-04 06:10:56;visit
222807;2020-03-08 08:43:01;visit
222807;2020-03-08 12:52:52;visit
222807;2020-03-14 17:15:37;visit
222807;2020-03-17 00:08:20;visit
222807;2020-02-07 18:42:37;registration
222807;2020-02-12 10:53:27;login
222807;2020-02-16 08:17:00;login
222807;2020-02-19 21:45:01;login
222807;2020-02-25 10:45:11;login
222807;2020-02-27 21:30:28;login
222807;2020-03-02 23:22:49;login
222807;2020-03-06 02:38:17;login
222807;2020-03-06 21:27:47;login
222807;2020-03-12 14:33:40;login
222807;2020-03-12 19:29:15;login
382643;2020-03-09 18:16:21;visit
382643;2020-03-14 21:53:36;visit
382643;2020-03-10 18:02:53;registration
382643;2020-03-15 15:37:14;login
382643;2020-03-22 09:48:29;login
382643;2020-03-26 11:45:17;login
382643;2020-03-27 03:30:41;login
184628;2020-12-12 23:15:32;visit
184628;2020-12-18 02:46:51;visit
184628;2020-12-23 16:42:33;visit
